ItemID,InvoiceID,Description,Quantity,UnitPrice
2381,803,Training Session,6,4247.13
2382,803,Training Session,10,2491.47
2383,803,Support Contract,1,4840.68
2384,804,Support Contract,8,3015.84
2385,804,Hardware Purchase,9,2111.96
2386,804,Training Session,3,3360.97
2387,804,Support Contract,5,1942.31
2388,805,Hardware Purchase,1,121.01
2389,805,Support Contract,4,2700.11
2390,806,Consulting Services,3,3857.22
2391,806,Software License,1,3870.05
2392,806,Consulting Services,7,2654.25
2393,806,Software License,7,1338.74
2394,806,Hardware Purchase,5,2920.11
2395,807,Consulting Services,7,1241.1
2396,807,Support Contract,3,1151.12
2397,808,Hardware Purchase,2,919.06
2398,809,Consulting Services,5,4711.34
2399,810,Consulting Services,7,264.81
2400,810,Consulting Services,6,473.83
2401,811,Support Contract,2,4621.44
2402,811,Software License,7,1940.48
2403,811,Software License,7,4811.36
2404,812,Consulting Services,10,188.27
2405,812,Support Contract,10,3264.32
2406,812,Hardware Purchase,7,3466.57
2407,812,Training Session,2,3316.33
2408,812,Software License,7,2385.43
2409,813,Software License,9,4112.5
2410,814,Consulting Services,8,133.68
2411,814,Support Contract,10,833.25
2412,814,Support Contract,5,2461.78
2413,814,Consulting Services,8,4842.84
2414,814,Consulting Services,5,4788.12
2415,815,Support Contract,9,1210.04
2416,815,Consulting Services,4,1817.32
2417,815,Support Contract,8,4379.42
2418,816,Software License,3,3111.12
2419,816,Software License,3,2281.13
2420,816,Consulting Services,8,994.2
2421,816,Hardware Purchase,3,203.81
2422,816,Consulting Services,1,3181.41
2423,817,Support Contract,10,4029.4
2424,817,Hardware Purchase,4,3666.33
2425,818,Software License,3,4464.69
2426,818,Software License,5,2996.26
2427,818,Support Contract,1,2089.62
2428,819,Support Contract,7,3676.28
2429,820,Hardware Purchase,2,3188.02
2430,820,Software License,2,2684.81
2431,820,Consulting Services,5,3161.98
2432,820,Hardware Purchase,1,3919.92
2433,820,Software License,4,3955.57
2434,821,Training Session,8,2945.84
2435,822,Training Session,3,2367.68
2436,822,Software License,2,2838.64
2437,822,Hardware Purchase,5,2580.0
2438,822,Software License,9,4101.44
2439,823,Software License,7,909.76
2440,823,Hardware Purchase,6,842.74
2441,824,Support Contract,5,1073.17
2442,824,Training Session,1,3545.65
2443,824,Hardware Purchase,7,4445.98
2444,825,Training Session,3,2637.31
2445,825,Training Session,9,3054.11
2446,825,Consulting Services,8,2876.68
2447,825,Training Session,5,3865.88
2448,825,Software License,8,521.81
2449,826,Consulting Services,5,2315.13
2450,826,Support Contract,6,993.71
2451,827,Consulting Services,8,167.11
2452,827,Hardware Purchase,1,4862.68
2453,827,Support Contract,3,4367.31
2454,828,Training Session,4,778.8
2455,829,Training Session,9,521.16
2456,830,Consulting Services,5,1280.98
2457,830,Hardware Purchase,5,3641.02
2458,830,Consulting Services,10,4894.04
2459,830,Training Session,9,666.8
2460,830,Training Session,9,1067.97
2461,831,Consulting Services,1,2000.06
2462,831,Hardware Purchase,9,2186.72
2463,831,Software License,3,2380.19
2464,831,Training Session,7,352.73
2465,831,Hardware Purchase,3,2190.61
2466,832,Hardware Purchase,9,4317.1
2467,832,Hardware Purchase,5,2214.91
2468,833,Hardware Purchase,4,3665.95
2469,833,Support Contract,9,70.14
2470,833,Hardware Purchase,10,262.54
2471,833,Training Session,3,1677.63
2472,834,Support Contract,1,1631.83
2473,834,Software License,8,3793.1
2474,835,Training Session,7,571.84
2475,835,Training Session,5,3718.09
2476,836,Hardware Purchase,1,4786.97
2477,836,Consulting Services,4,326.0
2478,836,Consulting Services,1,2653.51
2479,836,Support Contract,8,4015.99
2480,836,Consulting Services,10,4561.98
2481,837,Consulting Services,4,1107.61
2482,837,Software License,2,1953.68
2483,837,Training Session,5,1751.93
2484,838,Consulting Services,2,1145.03
2485,838,Support Contract,9,4951.94
2486,839,Training Session,5,3342.56
2487,839,Support Contract,4,4705.6
2488,839,Software License,10,1089.15
2489,839,Consulting Services,5,2600.32
2490,840,Training Session,2,2000.98
2491,840,Training Session,1,2933.94
2492,841,Consulting Services,1,4182.11
2493,842,Software License,6,4479.67
2494,842,Support Contract,9,1981.78
2495,842,Training Session,2,1652.35
2496,843,Software License,9,4876.15
2497,844,Software License,2,3745.47
2498,844,Training Session,1,308.88
2499,844,Software License,5,565.98
2500,844,Training Session,4,1876.09
2501,845,Training Session,9,1546.11
2502,845,Support Contract,6,2221.85
2503,845,Hardware Purchase,5,2635.88
2504,845,Support Contract,10,2911.53
2505,845,Consulting Services,10,3205.54
2506,846,Software License,7,3625.91
2507,846,Support Contract,7,113.67
2508,846,Training Session,6,1259.7
2509,846,Software License,5,2543.09
2510,846,Training Session,1,3763.67
2511,847,Training Session,3,3004.78
2512,848,Hardware Purchase,10,879.52
2513,848,Training Session,6,2394.4
2514,848,Hardware Purchase,9,1430.87
2515,848,Consulting Services,5,2463.04
2516,849,Hardware Purchase,5,1026.18
2517,849,Hardware Purchase,7,3281.38
2518,849,Consulting Services,8,4924.65
2519,850,Consulting Services,1,952.63
2520,851,Consulting Services,2,594.15
2521,851,Support Contract,10,4519.31
2522,851,Consulting Services,3,4444.01
2523,851,Training Session,5,4742.49
2524,851,Consulting Services,2,372.26
2525,852,Consulting Services,7,4923.5
2526,853,Training Session,5,3913.67
2527,854,Consulting Services,5,2742.89
2528,854,Consulting Services,5,4879.01
2529,854,Training Session,4,2504.83
2530,854,Training Session,1,3042.58
2531,854,Hardware Purchase,5,415.01
2532,855,Training Session,7,2606.52
2533,855,Consulting Services,7,3818.46
2534,855,Training Session,8,1534.84
2535,855,Support Contract,1,3361.92
2536,855,Consulting Services,7,780.12
2537,856,Training Session,3,4883.27
2538,856,Hardware Purchase,6,2399.61
2539,856,Support Contract,9,290.5
2540,857,Hardware Purchase,7,1532.28
2541,857,Hardware Purchase,7,1199.98
2542,857,Hardware Purchase,9,1077.92
2543,858,Support Contract,6,1852.31
2544,858,Hardware Purchase,3,132.06
2545,859,Hardware Purchase,7,2726.19
2546,860,Training Session,9,1376.19
2547,860,Support Contract,3,683.11
2548,860,Support Contract,5,3535.53
2549,861,Support Contract,2,672.61
2550,861,Hardware Purchase,4,1207.12
2551,861,Support Contract,1,577.37
2552,861,Support Contract,9,2337.42
2553,861,Support Contract,3,2933.91
2554,862,Consulting Services,9,4001.29
2555,862,Software License,9,2012.47
2556,862,Consulting Services,3,1530.16
2557,862,Consulting Services,9,2649.96
2558,862,Hardware Purchase,3,1000.78
2559,863,Consulting Services,8,3991.57
2560,863,Training Session,4,2003.17
2561,863,Software License,4,917.6
2562,864,Software License,10,1909.13
2563,864,Training Session,7,2160.14
2564,865,Software License,4,3238.78
2565,865,Training Session,5,3002.84
2566,866,Training Session,2,1410.9
2567,866,Software License,4,1271.14
2568,866,Consulting Services,10,465.5
2569,866,Software License,1,959.99
2570,867,Support Contract,6,4297.26
2571,867,Hardware Purchase,2,3310.73
2572,868,Hardware Purchase,4,1985.68
2573,868,Training Session,3,776.35
2574,868,Support Contract,6,4212.6
2575,869,Support Contract,3,965.5
2576,869,Consulting Services,7,305.86
2577,869,Consulting Services,2,2893.66
2578,870,Support Contract,4,2416.71
2579,870,Hardware Purchase,7,4083.27
2580,870,Consulting Services,9,2833.46
2581,871,Software License,10,236.89
2582,871,Support Contract,10,3848.95
2583,871,Software License,7,2648.14
2584,871,Software License,2,3836.4
2585,871,Hardware Purchase,6,3434.92
2586,872,Support Contract,8,4698.68
2587,872,Training Session,1,1063.84
2588,872,Training Session,9,4748.74
2589,873,Training Session,7,1909.89
2590,873,Consulting Services,5,1413.85
2591,874,Support Contract,6,3053.44
2592,874,Training Session,10,392.53
2593,875,Support Contract,3,4326.68
2594,875,Support Contract,6,4338.98
2595,875,Training Session,3,3591.89
2596,875,Training Session,8,362.05
2597,876,Software License,3,2507.61
2598,877,Training Session,5,2382.97
2599,877,Consulting Services,7,1290.17
2600,877,Software License,3,2553.66
2601,877,Software License,1,3185.0
2602,878,Hardware Purchase,3,3367.97
2603,878,Consulting Services,6,4500.79
2604,879,Support Contract,6,3694.28
2605,879,Training Session,6,1755.13
2606,880,Consulting Services,3,3599.06
2607,880,Training Session,5,83.41
2608,880,Training Session,6,748.74
2609,880,Consulting Services,1,3987.63
2610,880,Support Contract,9,948.4
2611,881,Hardware Purchase,10,2784.64
2612,881,Software License,1,3967.13
2613,881,Hardware Purchase,8,2015.87
2614,881,Support Contract,8,4665.09
2615,881,Support Contract,9,2162.09
2616,882,Support Contract,1,946.92
2617,882,Consulting Services,5,3053.53
2618,883,Support Contract,8,656.24
2619,884,Hardware Purchase,9,937.17
2620,884,Training Session,1,3348.76
2621,885,Software License,3,325.37
2622,885,Consulting Services,5,380.63
2623,885,Training Session,1,2354.17
2624,885,Support Contract,2,2659.11
2625,886,Support Contract,1,1957.11
2626,886,Software License,10,1846.04
2627,886,Consulting Services,1,3887.15
2628,886,Support Contract,8,504.55
2629,886,Training Session,2,677.14
2630,887,Training Session,9,2488.2
2631,887,Training Session,2,1610.3
2632,887,Hardware Purchase,10,2105.99
2633,888,Consulting Services,1,1553.2
2634,888,Support Contract,4,1172.46
2635,889,Support Contract,9,1914.54
2636,889,Hardware Purchase,1,1730.8
2637,890,Consulting Services,2,1511.29
2638,890,Training Session,2,2682.11
2639,891,Hardware Purchase,9,991.77
2640,891,Software License,8,574.61
2641,891,Software License,1,4923.48
2642,891,Support Contract,3,2142.98
2643,892,Software License,4,1472.21
2644,893,Hardware Purchase,9,1324.15
2645,893,Software License,5,4153.93
2646,893,Consulting Services,9,2861.25
2647,893,Support Contract,3,2482.74
2648,893,Consulting Services,2,1865.05
2649,894,Consulting Services,6,3920.79
2650,895,Support Contract,5,341.28
2651,895,Training Session,8,2301.87
2652,895,Software License,4,3032.52
2653,896,Consulting Services,8,4575.1
2654,896,Consulting Services,4,1356.38
2655,896,Hardware Purchase,6,3120.22
2656,896,Consulting Services,7,1699.67
2657,896,Consulting Services,6,1518.34
2658,897,Software License,4,3206.77
2659,897,Training Session,9,1165.8
2660,897,Hardware Purchase,4,689.97
2661,898,Support Contract,10,1443.19
2662,898,Software License,1,4505.16
2663,898,Consulting Services,7,4372.96
2664,898,Hardware Purchase,8,421.18
2665,899,Consulting Services,7,757.82
2666,899,Support Contract,9,2005.94
2667,899,Consulting Services,2,3741.14
2668,900,Training Session,3,2632.49
2669,900,Consulting Services,10,257.31
2670,901,Training Session,2,2354.61
2671,901,Training Session,2,1015.4
2672,901,Training Session,2,2896.57
2673,902,Training Session,10,3269.3
2674,902,Training Session,5,207.78
2675,902,Support Contract,9,1667.24
2676,903,Support Contract,6,4392.64
2677,904,Software License,1,3196.87
2678,904,Hardware Purchase,9,2410.68
2679,904,Software License,8,3013.92
2680,904,Training Session,7,2976.45
2681,905,Hardware Purchase,8,3607.5
2682,905,Support Contract,3,165.6
2683,906,Software License,5,1435.27
2684,906,Hardware Purchase,5,4558.69
2685,906,Software License,7,2399.76
2686,906,Training Session,8,125.29
2687,907,Consulting Services,2,1769.42
2688,907,Software License,5,3919.05
2689,907,Support Contract,3,3004.39
2690,907,Training Session,4,1116.84
2691,907,Consulting Services,7,1992.67
2692,908,Software License,2,3395.01
2693,908,Training Session,2,2354.09
2694,908,Training Session,6,4597.36
2695,908,Support Contract,3,3399.25
2696,909,Software License,9,1003.3
2697,909,Software License,7,4164.42
2698,909,Consulting Services,2,696.89
2699,909,Hardware Purchase,10,3490.81
2700,910,Consulting Services,1,201.62
2701,910,Consulting Services,8,1036.89
2702,910,Support Contract,2,1646.56
2703,910,Support Contract,10,677.63
2704,911,Consulting Services,4,3629.51
2705,911,Training Session,6,2557.92
2706,912,Support Contract,2,2944.52
2707,912,Support Contract,2,4197.46
2708,912,Hardware Purchase,1,3575.42
2709,913,Software License,6,1823.2
2710,914,Training Session,9,4467.5
2711,914,Training Session,5,3352.55
2712,914,Support Contract,5,783.87
2713,914,Consulting Services,10,2189.79
2714,915,Consulting Services,6,2064.85
2715,916,Hardware Purchase,1,2125.69
2716,916,Training Session,9,589.66
2717,916,Software License,3,2299.46
2718,916,Consulting Services,2,4178.14
2719,917,Support Contract,3,1209.26
2720,917,Hardware Purchase,8,3718.4
2721,917,Support Contract,4,2852.99
2722,917,Support Contract,1,397.65
2723,918,Training Session,7,1867.5
2724,918,Training Session,3,930.97
2725,918,Hardware Purchase,5,723.39
2726,919,Training Session,2,2617.97
2727,919,Software License,1,3279.27
2728,919,Training Session,3,2270.44
2729,919,Software License,5,3984.27
2730,920,Support Contract,10,4613.73
2731,920,Consulting Services,6,1178.29
2732,920,Software License,3,2231.39
2733,921,Consulting Services,4,3010.55
2734,921,Software License,10,4345.35
2735,921,Consulting Services,6,2855.58
2736,921,Consulting Services,1,4870.05
2737,921,Software License,1,439.71
2738,922,Training Session,9,3912.09
2739,922,Software License,5,478.74
2740,922,Training Session,8,3635.69
2741,922,Software License,10,4666.95
2742,923,Training Session,4,648.58
2743,923,Hardware Purchase,10,3607.38
2744,923,Hardware Purchase,7,685.38
2745,923,Support Contract,7,1929.08
2746,924,Consulting Services,8,1718.81
2747,924,Software License,1,206.45
2748,924,Hardware Purchase,4,4631.47
2749,925,Training Session,9,4368.99
2750,925,Support Contract,10,4774.39
2751,925,Support Contract,6,815.63
2752,925,Consulting Services,6,2911.78
2753,925,Training Session,6,4422.54
2754,926,Hardware Purchase,1,2398.92
2755,927,Software License,10,4312.65
2756,927,Training Session,1,4772.12
2757,927,Hardware Purchase,3,129.8
2758,927,Support Contract,4,4074.52
2759,927,Hardware Purchase,9,1703.65
2760,928,Hardware Purchase,4,93.26
2761,928,Hardware Purchase,2,3701.02
2762,928,Training Session,5,180.77
2763,928,Consulting Services,7,591.18
2764,929,Hardware Purchase,4,3680.07
2765,929,Support Contract,3,2321.59
2766,929,Consulting Services,2,4069.41
2767,930,Support Contract,6,1971.74
2768,930,Hardware Purchase,3,4393.93
2769,930,Consulting Services,10,4448.16
2770,931,Consulting Services,6,2810.46
2771,931,Hardware Purchase,6,3906.86
2772,931,Training Session,4,108.27
2773,931,Consulting Services,4,1937.19
2774,932,Support Contract,5,1706.95
2775,932,Software License,5,2703.95
2776,932,Consulting Services,9,1573.9
2777,933,Consulting Services,5,2988.89
2778,933,Training Session,5,2366.99
2779,933,Software License,6,2708.58
2780,934,Consulting Services,5,4886.1
2781,934,Hardware Purchase,10,1539.9
2782,934,Software License,5,1377.24
2783,934,Software License,9,3690.15
2784,934,Hardware Purchase,4,871.77
2785,935,Training Session,2,53.26
2786,935,Software License,5,1882.0
2787,935,Consulting Services,8,2185.15
2788,936,Support Contract,2,2206.89
2789,936,Consulting Services,7,3393.49
2790,937,Hardware Purchase,10,3600.26
2791,937,Hardware Purchase,2,4297.83
2792,937,Hardware Purchase,8,2429.67
2793,937,Software License,4,479.51
2794,937,Hardware Purchase,10,3647.84
2795,938,Support Contract,3,447.28
2796,938,Training Session,6,1449.12
2797,938,Training Session,7,3938.47
2798,938,Training Session,4,4062.63
2799,938,Support Contract,7,3655.64
2800,939,Training Session,6,454.99
2801,939,Training Session,7,4914.72
2802,940,Training Session,1,3475.1
2803,940,Software License,1,1113.47
2804,940,Hardware Purchase,3,2891.88
2805,940,Training Session,10,4715.26
2806,941,Software License,1,3474.0
2807,941,Training Session,8,3034.78
2808,941,Hardware Purchase,1,1515.66
2809,942,Consulting Services,8,3305.77
2810,943,Training Session,7,3032.59
2811,944,Software License,7,113.94
2812,944,Software License,4,4665.68
2813,945,Consulting Services,5,4882.24
2814,945,Support Contract,5,3764.76
2815,946,Hardware Purchase,2,548.2
2816,946,Support Contract,5,2505.31
2817,947,Hardware Purchase,1,2117.42
2818,947,Hardware Purchase,10,4580.91
2819,947,Consulting Services,9,4985.9
2820,948,Training Session,9,3543.81
2821,948,Software License,7,1307.11
2822,949,Support Contract,6,1089.19
2823,950,Training Session,3,4073.06
2824,950,Consulting Services,1,983.65
2825,950,Consulting Services,10,1132.01
2826,950,Software License,7,1726.18
2827,951,Support Contract,4,1469.58
2828,952,Consulting Services,6,4327.02
2829,953,Training Session,4,4577.86
2830,953,Support Contract,10,2065.11
2831,953,Consulting Services,10,4794.04
2832,953,Support Contract,8,1841.23
2833,954,Support Contract,9,198.45
2834,954,Hardware Purchase,3,3554.59
2835,954,Software License,2,1555.61
2836,955,Support Contract,10,4203.32
2837,955,Support Contract,9,2387.38
2838,955,Support Contract,1,1636.58
2839,955,Hardware Purchase,1,2264.38
2840,956,Training Session,7,3058.92
2841,957,Training Session,6,4541.03
2842,957,Software License,3,1731.48
2843,957,Software License,10,1708.12
2844,957,Hardware Purchase,1,613.81
2845,957,Training Session,3,686.99
2846,958,Hardware Purchase,4,2975.08
2847,958,Software License,7,4158.13
2848,959,Training Session,2,2696.57
2849,959,Support Contract,8,2192.63
2850,960,Software License,9,1531.94
2851,960,Consulting Services,9,2879.74
2852,961,Software License,3,503.21
2853,961,Software License,8,4077.84
2854,961,Hardware Purchase,7,2592.34
2855,961,Consulting Services,8,2406.29
2856,962,Software License,2,800.42
2857,962,Hardware Purchase,4,3244.18
2858,962,Support Contract,6,3255.62
2859,962,Software License,1,2968.39
2860,962,Support Contract,9,2887.52
2861,963,Software License,1,2917.54
2862,963,Training Session,1,1194.32
2863,963,Support Contract,1,929.41
2864,963,Support Contract,7,3768.45
2865,964,Software License,3,2163.46
2866,964,Consulting Services,9,4353.3
2867,965,Hardware Purchase,8,649.83
2868,965,Hardware Purchase,5,2501.63
2869,966,Support Contract,8,2773.08
2870,966,Software License,4,72.23
2871,966,Consulting Services,2,3360.25
2872,966,Software License,4,3952.34
2873,966,Software License,8,3328.18
2874,967,Training Session,7,1856.01
2875,967,Hardware Purchase,5,4311.48
2876,967,Support Contract,3,2057.76
2877,967,Support Contract,2,388.97
2878,967,Training Session,3,904.61
2879,968,Training Session,7,3237.58
2880,968,Consulting Services,6,3116.89
2881,968,Consulting Services,9,1630.53
2882,968,Hardware Purchase,10,2280.45
2883,968,Hardware Purchase,8,1446.36
2884,969,Hardware Purchase,6,784.66
2885,970,Support Contract,7,2670.92
2886,970,Hardware Purchase,9,584.68
2887,970,Training Session,3,588.13
2888,971,Support Contract,3,3398.87
2889,972,Consulting Services,2,1112.66
2890,972,Software License,7,3462.55
2891,972,Consulting Services,4,294.6
2892,973,Support Contract,2,2876.81
2893,973,Training Session,9,2138.61
2894,974,Consulting Services,6,2149.14
2895,974,Training Session,5,1581.55
2896,974,Software License,4,2898.05
2897,975,Support Contract,3,4111.62
2898,975,Software License,10,1723.22
2899,975,Hardware Purchase,1,4405.79
2900,975,Training Session,9,1440.14
2901,976,Training Session,10,3542.51
2902,976,Consulting Services,8,4065.83
2903,976,Support Contract,4,3989.43
2904,976,Consulting Services,6,3630.14
2905,977,Support Contract,10,1408.42
2906,978,Software License,10,589.09
2907,978,Hardware Purchase,6,2486.82
2908,979,Support Contract,6,2507.06
2909,979,Hardware Purchase,7,2409.79
2910,980,Training Session,1,4371.92
2911,980,Support Contract,4,607.5
2912,980,Software License,1,1169.89
2913,980,Training Session,5,1002.1
2914,981,Support Contract,5,4350.9
2915,982,Support Contract,2,4336.44
2916,982,Hardware Purchase,9,1801.23
2917,982,Consulting Services,5,2764.32
2918,983,Training Session,4,3735.58
2919,983,Consulting Services,6,3295.74
2920,983,Consulting Services,5,377.51
2921,983,Training Session,8,663.32
2922,984,Training Session,7,3584.65
2923,984,Software License,1,3498.25
2924,984,Training Session,9,4162.51
2925,984,Training Session,5,645.96
2926,985,Consulting Services,2,2790.47
2927,985,Consulting Services,5,3096.46
2928,985,Software License,8,578.93
2929,985,Hardware Purchase,1,2246.82
2930,985,Training Session,3,4477.68
2931,986,Software License,6,2273.42
2932,986,Training Session,4,3068.45
2933,986,Support Contract,6,4600.19
2934,987,Hardware Purchase,9,272.06
2935,987,Software License,8,56.49
2936,987,Software License,1,4820.88
2937,987,Software License,10,3276.87
2938,988,Support Contract,4,194.62
2939,989,Support Contract,5,4292.79
2940,990,Training Session,5,1628.72
2941,990,Hardware Purchase,9,2215.18
2942,990,Support Contract,8,629.01
2943,990,Consulting Services,1,1803.78
2944,991,Support Contract,3,2696.88
2945,991,Consulting Services,10,1228.92
2946,991,Hardware Purchase,6,1636.89
2947,991,Support Contract,2,414.69
2948,992,Hardware Purchase,1,1559.37
2949,993,Software License,7,2746.33
2950,993,Software License,2,505.21
2951,994,Support Contract,10,4882.02
2952,994,Software License,1,3249.09
2953,994,Consulting Services,2,2948.59
2954,994,Consulting Services,6,1353.29
2955,994,Software License,2,1142.69
2956,995,Training Session,4,1400.48
2957,995,Training Session,4,828.87
2958,995,Support Contract,5,224.44
2959,995,Support Contract,8,1013.46
2960,996,Hardware Purchase,6,3480.59
2961,997,Support Contract,3,4595.32
2962,997,Software License,8,4705.96
2963,998,Software License,3,4369.69
2964,998,Consulting Services,3,4975.43
2965,998,Support Contract,1,676.0
2966,998,Support Contract,7,478.67
2967,999,Training Session,8,4771.47
2968,999,Consulting Services,3,4361.87
2969,999,Hardware Purchase,3,545.28
2970,1000,Hardware Purchase,9,240.52
2971,1000,Software License,2,2811.18
